id;ID2;hopur;stard_sk;Strf_ald;stadsetn;Hof_land;Ladhl;sp_a10;sp_b13;sp_b14;sp_a01;sp_c04;sp_b01;sp_b02;sp_b03;sp_b04;sp_a02;sp_a03;sp_a04;sp_a05;sp_a06;sp_a07;sp_a08;sp_a09;sp_b05;sp_b06;sp_b07;sp_b08;sp_b09;sp_b10;sp_b11;sp_b12;sp_c01;sp_c02;sp_c03;nmiss;Nmiss_f
101884;1884;1;31;-999;9;2;8;-999;-999;-999;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;3;0
101885;1885;1;21;-999;9;2;8;-999;-999;-999;0;0;1;1;1;1;0;1;1;0;1;-999;0;1;1;0;0;1;1;0;1;1;1;1;1;4;1
101886;1886;1;21;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;1;1;0;0;1;1;1;1;1;3;0
101887;1887;1;31;-999;9;2;8;-999;-999;-999;1;0;1;1;1;1;1;1;1;-999;-999;-999;-999;1;1;1;1;1;1;1;1;0;1;1;0;7;4
101888;1888;1;31;-999;9;2;8;-999;-999;-999;0;0;0;1;1;1;0;0;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;3;0
101889;1889;1;31;-999;9;2;8;-999;-999;-999;0;1;0;-999;1;1;0;0;1;1;0;0;0;1;0;1;0;0;1;1;1;1;1;1;1;4;1
101890;1890;1;31;-999;9;2;8;-999;-999;-999;0;1;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;0;1;1;1;1;0;0;0;3;0
101891;1891;1;21;-999;5;2;3;-999;-999;-999;0;-999;0;1;1;1;0;0;1;-999;0;0;0;0;1;1;1;1;-999;-999;0;-999;-999;1;1;9;6
101892;1892;1;51;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101893;1893;1;31;-999;9;2;8;-999;-999;-999;0;1;0;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;3;0
101894;1894;1;31;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101895;1895;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;0;1;1;0;0;1;1;1;1;0;0;1;1;1;3;0
101896;1896;1;31;-999;9;2;8;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;3;0
101897;1897;1;31;-999;9;2;8;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101898;1898;1;21;-999;9;2;8;-999;-999;-999;0;1;-999;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;4;1
101899;1899;1;31;-999;9;2;8;-999;-999;-999;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101900;1900;1;31;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;1;1;1;1;1;3;0
101901;1901;1;31;-999;9;2;8;-999;-999;-999;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;3;0
101902;1902;1;51;-999;1;1;1;-999;-999;-999;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;0;0;1;0;1;1;0;1;1;3;0
101903;1903;1;21;-999;9;2;8;-999;-999;-999;0;0;1;1;1;1;0;0;1;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;3;0
101904;1904;1;31;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;0;0;0;1;1;1;1;1;0;1;0;1;1;1;3;0
101905;1905;1;31;-999;9;2;8;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;-999;1;1;1;-999;1;5;2
101906;1906;1;31;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;3;0
101907;1907;1;31;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101908;1908;1;51;-999;9;2;8;-999;-999;-999;0;1;0;1;1;1;0;0;1;0;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;3;0
101909;1909;1;31;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101910;1910;1;21;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;-999;1;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;2
101911;1911;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;-999;0;1;0;1;1;1;1;0;1;0;0;1;1;4;1
101912;1912;1;51;-999;8;2;8;-999;-999;-999;0;1;0;1;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;3;0
101913;1913;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;3;0
101914;1914;1;31;-999;4;2;3;-999;-999;-999;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;3;0
101915;1915;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;3;0
101916;1916;1;31;-999;9;2;8;-999;-999;-999;0;0;1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;1;0;1;0;0;3;0
101917;1917;1;51;-999;9;2;8;-999;-999;-999;0;1;0;0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;3;0
101918;1918;1;31;-999;9;2;8;-999;-999;-999;1;1;1;1;0;1;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101919;1919;1;11;-999;9;2;8;-999;-999;-999;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;3;0
101920;1920;1;31;-999;9;2;8;-999;-999;-999;0;1;1;0;0;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;3;0
101921;1921;1;21;-999;3;2;3;-999;-999;-999;0;1;1;1;1;1;0;0;0;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;3;0
101922;1922;1;31;-999;9;2;8;-999;-999;-999;1;1;-999;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;-999;1;1;5;2
101923;1923;1;31;-999;9;2;8;-999;-999;-999;0;1;0;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;3;0
101924;1924;1;31;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101925;1925;1;31;-999;9;2;8;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;3;0
101926;1926;1;31;-999;9;2;8;-999;-999;-999;-999;1;1;1;1;0;-999;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;5;2
101927;1927;1;31;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;0;-999;0;0;1;1;1;1;1;1;1;1;1;1;1;4;1
101928;1928;1;31;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101929;1929;1;51;-999;9;2;8;-999;-999;-999;0;1;1;1;1;0;0;0;1;0;1;0;0;1;1;0;1;1;1;1;1;1;1;1;0;3;0
101930;1930;1;51;-999;9;2;8;-999;-999;-999;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;3;0
101931;1931;1;21;-999;9;2;8;-999;-999;-999;0;-999;0;1;1;1;0;-999;1;0;1;1;1;1;1;1;1;1;0;1;0;0;1;-999;0;6;3
101932;1932;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101933;1933;1;31;-999;1;1;1;-999;-999;-999;1;1;-999;1;1;1;-999;-999;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;6;3
101934;1934;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;0;1;1;0;0;1;1;1;1;1;1;1;0;0;1;1;1;3;0
101935;1935;1;21;-999;9;2;8;-999;-999;-999;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;3;0
101936;1936;1;11;-999;9;2;8;-999;-999;-999;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;0;3;0
101937;1937;1;-999;-999;1;1;1;-999;-999;-999;1;1;0;1;1;1;1;0;1;0;1;0;0;1;1;0;1;1;1;1;1;0;1;1;1;3;0
101938;1938;1;21;-999;9;2;8;-999;-999;-999;1;1;1;1;1;1;0;0;1;-999;1;0;1;1;1;1;1;1;1;0;-999;1;1;1;0;5;2
101939;1939;1;21;-999;1;1;1;-999;-999;-999;0;1;0;1;1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;1;1;1;1;1;1;3;0
101940;1940;1;31;-999;8;2;8;-999;-999;-999;-999;1;-999;1;1;1;-999;0;0;-999;1;0;0;0;1;1;1;1;1;0;0;1;1;1;1;7;4
101941;1941;1;21;-999;9;2;8;-999;-999;-999;0;1;0;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101942;1942;1;51;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;3;0
101943;1943;1;51;-999;8;2;8;-999;-999;-999;0;1;0;0;-999;1;0;0;0;0;-999;0;0;0;1;1;0;-999;0;-999;0;1;1;0;1;7;4
101944;1944;1;21;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;3;0
101945;1945;1;21;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;-999;-999;1;1;0;0;1;1;1;1;1;1;1;1;5;2
101946;1946;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;3;0
101947;1947;1;51;-999;8;2;8;-999;-999;-999;0;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101948;1948;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101949;1949;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;3;0
101950;1950;1;51;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101951;1951;1;51;-999;8;2;8;-999;-999;-999;1;0;1;1;1;1;1;0;1;0;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;3;0
101952;1952;1;31;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;0;0;0;1;1;1;1;1;0;1;1;1;1;1;3;0
101953;1953;1;21;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;3;0
101954;1954;1;31;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101955;1955;1;51;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101956;1956;1;31;-999;8;2;8;-999;-999;-999;0;-999;-999;-999;1;0;-999;-999;-999;-999;0;-999;-999;-999;0;-999;0;-999;1;0;0;1;1;1;0;15;12
101957;1957;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;0;0;1;1;1;0;1;0;1;0;0;1;1;1;1;3;0
101958;1958;1;31;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101959;1959;1;1;-999;3;2;3;-999;-999;-999;1;1;1;1;1;0;0;0;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101960;1960;1;51;-999;8;2;8;-999;-999;-999;0;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;-999;1;1;1;1;4;1
101961;1961;1;11;-999;3;2;3;-999;-999;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101962;1962;1;11;-999;9;2;8;-999;-999;-999;-999;-999;-999;-999;1;-999;-999;-999;-999;-999;1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;26;23
101963;1963;1;21;-999;3;2;3;-999;-999;-999;0;1;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101964;1964;1;51;-999;8;2;8;-999;-999;-999;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;1;1;1;1;3;0
101965;1965;1;21;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;3;0
101966;1966;1;31;-999;3;2;3;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;-999;1;1;1;1;1;1;1;0;-999;1;1;1;1;5;2
101967;1967;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1
101968;1968;1;21;-999;3;2;3;-999;-999;-999;0;1;1;1;1;1;0;0;0;0;1;0;0;1;1;-999;1;1;1;-999;1;1;1;1;-999;6;3
101969;1969;1;51;-999;8;2;8;-999;-999;-999;0;0;1;1;0;1;-999;-999;0;1;1;1;0;1;1;-999;1;1;1;1;1;1;1;-999;0;7;4
101970;1970;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;3;0
101971;1971;1;11;-999;3;2;3;-999;-999;-999;1;1;1;1;1;1;0;1;1;0;1;-999;-999;-999;1;1;1;1;1;0;0;1;1;1;1;6;3
101972;1972;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;-999;1;1;1;0;1;1;1;1;0;1;1;1;1;4;1
101973;1973;1;21;-999;-999;-999;-999;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;0;0;1;1;1;1;1;3;0
101974;1974;1;51;-999;8;2;8;-999;-999;-999;0;1;-999;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;1;1;1;4;1
101975;1975;1;31;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;3;0
101976;1976;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;3;0
101977;1977;1;11;-999;3;2;3;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101978;1978;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101979;1979;1;21;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101980;1980;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101981;1981;1;-999;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;3;0
101982;1982;1;51;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;-999;0;-999;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;5;2
101983;1983;1;11;-999;3;2;3;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;0;0;0;1;0;1;1;1;1;1;1;1;1;0;3;0
101984;1984;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;3;0
101985;1985;1;21;-999;8;2;8;-999;-999;-999;1;1;0;0;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;3;0
101986;1986;1;31;-999;3;2;3;-999;-999;-999;0;-999;0;0;1;1;0;0;1;0;0;0;0;0;1;1;1;1;0;0;1;0;0;1;0;4;1
101987;1987;1;1;-999;3;2;3;-999;-999;-999;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1;1;3;0
101988;1988;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;3;0
101989;1989;1;1;-999;6;2;6;-999;-999;-999;0;1;1;1;1;0;0;1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;1;1;1;3;0
101990;1990;1;31;-999;9;2;8;-999;-999;-999;0;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;3;0
101991;1991;1;51;-999;8;2;8;-999;-999;-999;0;0;-999;1;1;1;0;0;1;0;1;0;0;0;1;1;1;1;1;0;0;1;1;1;1;4;1
101992;1992;1;21;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;0;0;1;1;1;1;3;0
101993;1993;1;-999;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;0;0;0;1;1;1;0;1;3;0
101994;1994;1;51;-999;8;2;8;-999;-999;-999;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;3;0
101995;1995;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;3;0
101996;1996;1;31;-999;1;1;1;-999;-999;-999;0;1;0;1;1;1;-999;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;4;1
101997;1997;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;3;0
101998;1998;1;21;-999;9;2;8;-999;-999;-999;0;1;1;1;1;0;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;3;0
101999;1999;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;0;1;1;0;0;1;1;1;1;3;0
102000;2000;1;21;-999;9;2;8;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102001;2001;1;51;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;-999;1;1;0;-999;0;1;1;1;5;2
102002;2002;1;31;-999;8;2;8;-999;-999;-999;1;0;1;1;1;0;0;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;3;0
102003;2003;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102004;2004;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;1;1;0;0;0;1;1;1;1;1;0;1;1;1;1;1;3;0
102005;2005;1;1;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;0;0;0;-999;1;1;1;1;0;1;1;1;1;1;1;1;1;1;4;1
102006;2006;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102007;2007;1;31;-999;8;2;8;-999;-999;-999;0;1;1;1;1;0;0;0;1;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;3;0
102008;2008;1;51;-999;8;2;8;-999;-999;-999;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;3;0
102009;2009;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;-999;1;0;1;-999;-999;1;1;1;1;1;1;-999;0;1;1;1;1;7;4
102010;2010;1;31;-999;9;2;8;-999;-999;-999;0;0;1;1;1;1;0;0;1;0;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;3;0
102011;2011;1;51;-999;8;2;8;-999;-999;-999;0;1;0;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;3;0
102012;2012;1;51;-999;8;2;8;-999;-999;-999;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;1;1;1;3;0
102013;2013;1;21;-999;9;2;8;-999;-999;-999;0;1;0;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;3;0
102014;2014;1;31;-999;9;2;8;-999;-999;-999;-999;1;1;0;1;0;-999;-999;-999;-999;-999;-999;-999;-999;1;1;0;1;1;0;0;1;1;1;1;12;9
102015;2015;1;31;-999;8;2;8;-999;-999;-999;1;0;0;0;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;3;0
102016;2016;1;51;-999;8;2;8;-999;-999;-999;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102017;2017;1;21;-999;3;2;3;-999;-999;-999;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;3;0
102018;2018;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;0;1;1;0;1;1;1;0;0;1;1;1;1;3;0
102019;2019;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102020;2020;1;51;-999;1;1;1;-999;-999;-999;0;0;0;1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;3;0
102021;2021;1;51;-999;8;2;8;-999;-999;-999;-999;-999;-999;-999;1;-999;-999;-999;-999;-999;1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;26;23
102022;2022;1;51;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102023;2023;1;-999;-999;1;1;1;-999;-999;-999;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;3;0
102024;2024;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102025;2025;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102026;2026;1;31;-999;9;2;8;-999;-999;-999;0;0;1;1;1;1;0;0;1;0;1;0;0;1;1;0;1;1;0;0;1;0;0;1;0;3;0
102027;2027;1;21;-999;3;2;3;-999;-999;-999;1;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;3;0
102028;2028;1;31;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;-999;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;4;1
102029;2029;1;51;-999;8;2;8;-999;-999;-999;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;1;1;1;3;0
102030;2030;1;21;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102031;2031;1;51;-999;1;1;1;-999;-999;-999;1;0;-999;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;4;1
102032;2032;1;31;-999;1;1;1;-999;-999;-999;0;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;3;0
102033;2033;1;21;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;-999;1;1;1;0;4;1
102034;2034;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;-999;1;1;1;-999;1;0;1;1;1;5;2
102035;2035;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-999;1;4;1
102036;2036;1;31;-999;1;1;1;-999;-999;-999;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;3;0
102037;2037;1;31;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102038;2038;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;1;1;1;1;0;1;1;3;0
102039;2039;1;51;-999;1;1;1;-999;-999;-999;0;1;1;0;1;1;0;0;0;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;0;3;0
102040;2040;1;21;-999;1;1;1;-999;-999;-999;0;1;0;1;1;1;0;0;1;-999;1;0;-999;1;1;0;1;1;1;1;1;1;1;1;0;5;2
102041;2041;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;1;1;0;1;1;3;0
102042;2042;1;11;-999;1;1;1;-999;-999;-999;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;0;0;0;0;3;0
102043;2043;1;31;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;3;0
102044;2044;1;31;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;3;0
102045;2045;1;21;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;3;0
102046;2046;1;51;-999;1;1;1;-999;-999;-999;-999;0;1;1;1;1;-999;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;5;2
102047;2047;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;1;1;0;0;0;1;0;3;0
102048;2048;1;21;-999;1;1;1;-999;-999;-999;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
102049;2049;1;31;-999;1;1;1;-999;-999;-999;0;1;0;1;1;1;0;1;1;0;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;3;0
